TransactionID,Date,BranchID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPercent,PaymentMethod,IsReturned
T02308,2024-05-22,B002,C0771,P024,8,2082.58,20,Transfer,0
T02309,2024-11-23,B006,C0089,P054,3,1617.82,0,Cash,0
T02310,2024-06-30,B006,C0039,P042,5,6521.08,20,Card,0
T02311,2023-02-21,B005,C0588,P001,2,3761.86,0,Transfer,0
T02312,2023-05-11,B003,C0344,P026,7,3683.28,0,POS,0
T02313,2023-06-07,B001,C0453,P027,4,4599.07,5,Transfer,0
T02314,2023-03-02,B001,C0681,P010,8,5689.49,0,Cash,0
T02315,2023-07-06,B004,C0637,P059,2,3124.65,0,Transfer,0
T02316,2023-01-14,B001,C0135,P034,5,5572.52,10,POS,0
T02317,2023-10-07,B004,C0628,P011,3,6148.13,0,POS,0
T02318,2024-10-24,B003,C0855,P044,7,5834.51,0,Card,0
T02319,2023-03-26,B003,C0511,P056,1,5881.78,0,POS,0
T02320,2023-11-05,B004,,P026,6,3683.28,10,POS,0
T02321,2023-02-08,B006,C0114,P028,5,795.05,0,Card,1
T02322,2023-11-16,B003,C0299,P029,8,1994.98,0,Transfer,0
T02323,2023-02-23,B006,C0582,P012,4,5665.44,20,POS,0
T02324,2024-03-19,B004,C0745,P052,5,3233.56,0,POS,0
T02325,2023-08-25,B006,C1177,P026,1,3683.28,0,POS,0
T02326,2023-07-07,B006,C0711,P012,8,5665.44,0,POS,0
T02327,2024-06-07,B001,C0454,P016,1,2473.88,0,POS,0
T02328,2024-11-26,B002,C0104,P012,4,5665.44,0,Cash,0
T02329,2024-05-02,B003,C0045,P041,6,2259.73,20,POS,1
T02330,2023-02-15,B003,C0149,P026,1,3683.28,10,Transfer,1
T02331,2023-12-06,B003,C0731,P021,8,933.6,15,Cash,0
T02332,2024-10-25,B006,C0613,P022,7,1729.53,0,Cash,0
T02333,2024-01-17,B001,C0270,P021,4,933.6,0,Cash,0
T02334,2023-03-19,B005,C0187,P055,4,1536.44,0,Transfer,0
T02335,2023-08-17,B006,C0636,P040,5,1208.6,0,Cash,0
T02336,2023-04-23,B003,C1019,P055,6,1536.44,0,Cash,0
T02337,2023-08-25,B002,C1055,P041,3,2259.73,0,Card,0
T02338,2024-03-16,B001,C0841,P009,2,1122.17,0,Transfer,0
T02339,2023-09-01,B003,C0270,P001,1,3761.86,0,Cash,0
T02340,2023-02-26,B003,C1152,P043,7,3000.55,0,Transfer,0
T02341,2024-04-01,B004,C0159,P020,4,5897.54,0,Card,1
T02342,2023-02-13,B006,C0078,P007,1,4480.14,15,Card,0
T02343,2023-08-10,B005,C0305,P032,2,6891.12,0,POS,1
T02344,2024-02-05,B006,C0235,P025,4,3001.7,0,Cash,0
T02345,2024-12-04,B006,C0722,P006,6,2976.68,0,Cash,0
T02346,2024-11-07,B005,C0782,P022,7,1729.53,0,POS,0
T02347,2023-02-05,B001,C0982,P010,8,5689.49,5,Cash,0
T02348,2023-10-25,B004,,P041,4,2259.73,0,Transfer,0
T02349,2024-06-12,B002,C0059,P035,4,2458.92,20,Card,0
T02350,2024-09-04,B005,C1167,P024,2,2082.58,0,Transfer,0
T02351,2023-07-29,B004,C0946,P058,2,6661.09,0,Card,0
T02352,2024-03-21,B004,C1079,P033,7,5086.1,0,Cash,0
T02353,2024-05-18,B001,C0173,P028,5,795.05,0,Cash,0
T02354,2024-01-10,B004,C0425,P020,4,5897.54,0,Cash,0
T02355,2024-11-02,B004,C0430,P038,3,869.92,5,POS,0
T02356,2023-12-28,B003,,P016,8,2473.88,0,Card,0
T02357,2023-07-24,B001,C0776,P032,8,6891.12,10,Card,0
T02358,2024-05-07,B006,C0315,P001,2,3761.86,5,POS,0
T02359,2023-10-25,B003,C0658,P002,1,1911.41,0,Transfer,0
T02360,2023-02-07,B006,C1155,P038,4,869.92,0,Card,0
T02361,2024-06-16,B005,C0980,P009,5,1122.17,0,Card,0
T02362,2023-10-16,B002,C1078,P015,1,2207.51,5,Transfer,0
T02363,2023-11-11,B005,C0463,P002,8,1911.41,0,Transfer,0
T02364,2024-08-02,B006,C0846,P021,5,933.6,0,Card,0
T02365,2023-12-13,B003,C0205,P034,7,5572.52,15,POS,0
T02366,2024-02-18,B001,C0009,P011,3,6148.13,0,POS,0
T02367,2023-02-09,B003,C0783,P048,8,3348.29,0,Cash,0
T02368,2024-01-13,B005,C1155,P048,1,3348.29,0,Cash,0
T02369,2023-06-19,B005,C0025,P022,2,1729.53,0,Card,1
T02370,2023-04-28,B002,C0446,P038,3,869.92,0,Transfer,0
T02371,2024-09-20,B001,C1196,P036,7,4069.74,0,Card,1
T02372,2024-02-05,B005,C0662,P054,5,1617.82,0,POS,1
T02373,2023-09-23,B006,C1138,P010,5,5689.49,0,Card,0
T02374,2024-04-17,B002,C0947,P005,5,5061.89,0,POS,0
T02375,2023-04-23,B005,C0065,P045,3,715.92,0,Card,0
T02376,2023-09-27,B001,C0510,P043,7,3000.55,5,Cash,0
T02377,2023-04-05,B005,C1163,P054,2,1617.82,0,POS,0
T02378,2024-01-23,B006,C0293,P057,5,4455.9,0,Card,0
T02379,2023-08-05,B003,C0130,P003,4,3510.43,0,Transfer,1
T02380,2024-06-12,B001,C0228,P055,2,1536.44,0,Transfer,0
T02381,2023-08-26,B002,C0645,P041,2,2259.73,0,Cash,0
T02382,2024-05-29,B003,C0849,P001,5,3761.86,0,Card,0
T02383,2024-05-30,B004,C1079,P014,2,7065.75,5,Transfer,0
T02384,2024-02-04,B003,C0645,P031,3,1094.3,0,POS,0
T02385,2024-04-28,B005,C0551,P051,1,1053.72,0,Transfer,1
T02386,2024-04-05,B003,C0529,P040,8,1208.6,10,POS,0
T02387,2024-02-07,B006,C0592,P006,3,2976.68,0,Card,0
T02388,2024-01-30,B001,C0460,P011,7,6148.13,0,Card,0
T02389,2024-12-11,B005,C0094,P023,8,1904.97,0,Card,0
T02390,2023-02-07,B001,C0055,P035,7,2458.92,0,Transfer,0
T02391,2023-11-26,B002,C0812,P003,7,3510.43,0,Cash,1
T02392,2024-06-17,B004,C0951,P039,5,5318.82,0,Card,0
T02393,2024-06-15,B005,C0557,P033,5,5086.1,0,Card,1
T02394,2024-02-20,B001,C0052,P004,8,1904.03,0,Cash,0
T02395,2023-08-16,B006,C0985,P021,5,933.6,0,POS,0
T02396,2024-03-30,B005,C0212,P008,2,5982.04,0,Card,0
T02397,2023-10-12,B005,C0049,P011,2,6148.13,0,Transfer,1
T02398,2024-01-01,B003,C0867,P029,5,1994.98,0,POS,0
T02399,2024-11-10,B005,C0834,P045,6,715.92,0,POS,0
T02400,2024-05-06,B006,,P053,4,854.75,0,Transfer,0
T02401,2023-02-26,B003,C1200,P038,3,869.92,0,Card,0
T02402,2024-01-31,B006,C0229,P048,8,3348.29,0,Card,0
T02403,2023-08-10,B005,C0622,P049,7,3948.07,0,POS,0
T02404,2023-06-05,B002,C1148,P053,6,854.75,0,Card,0
T02405,2023-09-07,B005,C0315,P056,8,5881.78,0,Card,0
T02406,2023-09-25,B006,C0161,P060,4,1240.2,0,POS,0
T02407,2024-05-08,B005,C0800,P029,1,1994.98,0,Transfer,0
T02408,2024-05-04,B002,C0655,P030,3,4633.39,5,Card,0
T02409,2024-12-21,B005,C1142,P040,4,1208.6,0,Transfer,0
T02410,2024-02-15,B002,,P045,8,715.92,15,Transfer,0
T02411,2023-08-25,B005,C0487,P017,3,3768.61,0,Cash,0
T02412,2024-02-12,B006,C1195,P010,6,5689.49,0,Cash,0
T02413,2023-06-27,B004,C0110,P001,1,3761.86,0,Cash,0
T02414,2023-03-27,B003,C0869,P005,7,5061.89,20,POS,0
T02415,2024-09-30,B006,C1054,P006,3,2976.68,0,POS,1
T02416,2024-07-23,B005,C0287,P042,4,6521.08,0,Transfer,0
T02417,2024-08-09,B005,C0105,P049,7,3948.07,0,POS,0
T02418,2023-03-04,B003,C0538,P034,2,5572.52,0,Card,0
T02419,2024-02-27,B003,C0650,P047,7,2033.85,10,POS,0
T02420,2024-06-27,B005,C0279,P057,3,4455.9,10,Cash,0
T02421,2023-10-22,B001,C0985,P025,2,3001.7,0,POS,0
T02422,2024-02-28,B003,C0239,P045,7,715.92,0,Card,0
T02423,2024-10-02,B005,C0136,P027,8,4599.07,0,Cash,0
T02424,2024-08-14,B006,C0139,P046,4,3472.28,0,Transfer,0
T02425,2023-06-02,B006,C0824,P052,8,3233.56,0,POS,0
T02426,2024-04-17,B005,C0533,P039,6,5318.82,0,POS,0
T02427,2024-09-21,B004,C0527,P017,5,3768.61,0,Transfer,0
T02428,2024-10-06,B004,C1111,P028,2,795.05,0,Cash,1
T02429,2023-08-16,B002,C0095,P028,5,795.05,5,Transfer,0
T02430,2023-12-21,B006,C0713,P039,1,5318.82,0,Card,0
T02431,2024-05-08,B005,,P060,1,1240.2,15,Cash,0
T02432,2023-09-30,B004,C0483,P030,3,4633.39,10,Card,0
T02433,2023-05-30,B002,C0664,P033,5,5086.1,5,POS,0
T02434,2024-09-26,B005,C1163,P032,8,6891.12,0,Card,0
T02435,2023-07-20,B005,C0736,P032,6,6891.12,0,Cash,0
T02436,2023-05-30,B003,C0925,P018,2,3043.9,20,POS,0
T02437,2024-04-11,B001,C0448,P046,7,3472.28,15,Card,0
T02438,2024-03-17,B001,C0212,P011,6,6148.13,0,Transfer,0
T02439,2023-08-01,B001,C0030,P035,1,2458.92,0,POS,1
T02440,2023-12-10,B005,C0341,P041,5,2259.73,0,POS,0
T02441,2023-06-25,B001,C0081,P057,8,4455.9,0,POS,1
T02442,2023-08-24,B006,C0875,P023,5,1904.97,0,POS,0
T02443,2023-01-07,B001,C0920,P055,1,1536.44,0,POS,0
T02444,2024-11-20,B001,C0895,P044,3,5834.51,0,Card,0
T02445,2024-02-10,B003,,P011,6,6148.13,0,Cash,0
T02446,2024-01-08,B001,C0067,P033,2,5086.1,0,Transfer,0
T02447,2023-06-27,B002,C0098,P001,4,3761.86,0,Card,0
T02448,2023-02-09,B002,C1084,P015,1,2207.51,0,POS,0
T02449,2024-10-17,B003,C0405,P030,6,4633.39,0,Cash,0
T02450,2023-05-25,B005,C0062,P056,2,5881.78,0,Card,0
T02451,2024-03-12,B005,C0790,P054,8,1617.82,0,Transfer,1
T02452,2023-01-02,B003,C0766,P018,5,3043.9,5,Card,1
T02453,2024-08-17,B004,C0009,P002,5,1911.41,0,Transfer,0
T02454,2024-11-02,B001,C1004,P027,5,4599.07,20,POS,0
T02455,2023-10-30,B001,C0244,P023,1,1904.97,0,Cash,0
T02456,2024-02-22,B005,C1174,P046,7,3472.28,10,Cash,0
T02457,2023-12-24,B002,C0501,P045,3,715.92,5,Transfer,0
T02458,2024-04-11,B006,C0912,P041,5,2259.73,0,Transfer,0
T02459,2023-11-10,B004,C0829,P012,6,5665.44,0,POS,0
T02460,2023-04-20,B001,C0238,P059,6,3124.65,0,Transfer,0
T02461,2023-07-05,B004,C0913,P046,3,3472.28,0,POS,1
T02462,2024-06-28,B005,C0039,P016,1,2473.88,0,Transfer,0
T02463,2024-06-03,B001,C0965,P008,7,5982.04,15,POS,0
T02464,2023-08-14,B003,C0673,P045,5,715.92,0,Transfer,0
T02465,2023-11-30,B006,C0723,P037,7,6315.84,0,Card,0
T02466,2023-04-01,B001,C0386,P051,8,1053.72,0,POS,1
T02467,2023-12-30,B004,C0293,P029,5,1994.98,0,Cash,1
T02468,2024-07-16,B005,C0731,P034,8,5572.52,0,Cash,0
T02469,2024-12-12,B002,C0372,P008,4,5982.04,20,Cash,1
T02470,2023-10-06,B004,C0887,P044,2,5834.51,10,Cash,0
T02471,2023-10-15,B004,C0217,P048,2,3348.29,0,Card,0
T02472,2024-08-31,B002,C0956,P007,6,4480.14,0,Cash,0
T02473,2023-08-14,B002,C1067,P044,8,5834.51,0,Transfer,0
T02474,2024-01-10,B006,C1149,P056,7,5881.78,0,Cash,0
T02475,2023-08-29,B005,C0958,P026,4,3683.28,5,Cash,0
T02476,2023-10-19,B005,C1193,P040,5,1208.6,0,Transfer,0
T02477,2024-11-06,B003,C0635,P018,2,3043.9,0,Cash,0
T02478,2023-06-24,B006,C0873,P009,7,1122.17,0,Transfer,0
T02479,2024-04-07,B003,C1164,P007,7,4480.14,15,POS,0
T02480,2024-06-11,B002,C1057,P022,1,1729.53,0,Card,0
T02481,2024-04-06,B005,C0457,P060,8,1240.2,0,Cash,0
T02482,2023-08-12,B003,C0080,P032,4,6891.12,20,Cash,0
T02483,2024-04-21,B004,,P057,4,4455.9,0,Cash,0
T02484,2024-06-04,B005,C0447,P025,3,3001.7,10,Transfer,0
T02485,2023-07-13,B004,C1192,P038,6,869.92,15,Cash,0
T02486,2023-05-22,B006,C0805,P021,4,933.6,10,Transfer,0
T02487,2023-05-02,B003,C0923,P010,5,5689.49,0,Cash,0
T02488,2023-09-09,B003,C0988,P032,2,6891.12,0,Transfer,0
T02489,2023-12-23,B003,C0754,P023,8,1904.97,0,Cash,0
T02490,2023-02-11,B004,C0233,P031,5,1094.3,20,Transfer,0
T02491,2024-01-05,B005,C0562,P052,8,3233.56,0,Cash,0
T02492,2024-07-31,B002,C0191,P041,3,2259.73,0,Cash,0
T02493,2024-03-24,B006,C0830,P007,3,4480.14,10,POS,0
T02494,2024-01-09,B004,,P019,7,1686.53,0,Transfer,0
T02495,2023-09-20,B003,C0758,P021,6,933.6,0,Cash,0
T02496,2023-12-22,B004,C0014,P032,8,6891.12,0,Transfer,0
T02497,2024-10-23,B002,C1000,P027,4,4599.07,0,Cash,0
T02498,2023-02-06,B001,C1065,P012,4,5665.44,0,Card,0
T02499,2023-05-26,B004,C1153,P002,3,1911.41,0,POS,0
T02500,2024-01-19,B003,C0048,P026,2,3683.28,0,Cash,0
T02501,2024-04-18,B001,C0138,P022,2,1729.53,5,POS,0
T02502,2023-11-13,B005,C0068,P030,7,4633.39,0,POS,0
T02503,2023-03-17,B005,C0397,P044,4,5834.51,0,POS,0
T02504,2023-03-16,B006,C0323,P037,7,6315.84,0,POS,0
T02505,2023-08-18,B001,C0984,P006,3,2976.68,20,Cash,0
T02506,2023-05-09,B002,C1047,P015,8,2207.51,0,Transfer,0
T02507,2023-11-20,B003,C1147,P021,8,933.6,0,Card,0
T02508,2023-05-29,B001,C0820,P013,3,1415.33,5,Cash,0
T02509,2024-08-13,B005,C0109,P058,5,6661.09,0,Card,0
T02510,2023-05-21,B006,C0555,P032,7,6891.12,20,Cash,0
T02511,2023-09-29,B004,C0319,P045,5,715.92,0,Transfer,0
T02512,2024-04-08,B005,,P045,5,715.92,0,Transfer,1
T02513,2024-12-14,B005,C0559,P027,6,4599.07,0,Card,0
T02514,2024-03-20,B001,C0292,P058,8,6661.09,0,POS,0
T02515,2024-06-18,B001,C0280,P033,3,5086.1,0,Cash,0
T02516,2023-09-21,B001,C0897,P002,1,1911.41,0,Card,1
T02517,2024-03-10,B001,C0686,P025,7,3001.7,0,Cash,0
T02518,2024-10-18,B004,C0775,P020,8,5897.54,0,Transfer,0
T02519,2024-08-19,B005,C0391,P058,2,6661.09,0,Transfer,0
T02520,2023-09-01,B003,C0554,P006,7,2976.68,0,Cash,0
T02521,2024-09-23,B005,C0536,P036,1,4069.74,0,Cash,0
T02522,2023-01-02,B006,C1054,P050,7,3573.74,0,Cash,0
T02523,2024-04-23,B006,C0212,P047,1,2033.85,0,Transfer,1
T02524,2024-03-10,B005,C1186,P024,8,2082.58,0,Card,0
T02525,2023-10-28,B004,C0171,P043,1,3000.55,0,Cash,1
T02526,2024-08-07,B001,C0105,P044,8,5834.51,5,Card,0
T02527,2023-06-30,B001,C0763,P004,3,1904.03,0,Transfer,0
T02528,2024-10-03,B002,C0360,P003,2,3510.43,10,Card,0
T02529,2024-09-09,B004,C0551,P042,8,6521.08,0,Transfer,0
T02530,2024-03-08,B003,C0925,P048,5,3348.29,0,POS,0
T02531,2024-11-25,B006,C0529,P043,3,3000.55,5,Card,0
T02532,2023-08-05,B004,C0598,P003,6,3510.43,10,POS,0
T02533,2024-09-19,B002,C0910,P051,7,1053.72,0,Card,0
T02534,2024-12-08,B004,,P035,2,2458.92,0,Card,0
T02535,2024-06-26,B003,C0704,P032,2,6891.12,0,Card,0
T02536,2024-01-07,B005,C0611,P040,7,1208.6,0,Cash,0
T02537,2023-02-05,B005,C0120,P014,6,7065.75,0,POS,0
T02538,2023-12-29,B003,C0544,P022,1,1729.53,0,Card,0
T02539,2023-09-07,B003,C0298,P029,2,1994.98,5,Cash,0
T02540,2024-12-03,B003,C0146,P035,5,2458.92,0,Card,0
T02541,2024-11-15,B006,C0659,P039,4,5318.82,0,Cash,0
T02542,2024-02-26,B001,C1025,P043,4,3000.55,20,POS,0
T02543,2024-06-28,B001,C0082,P057,3,4455.9,20,Transfer,0
T02544,2024-05-22,B006,C0275,P001,6,3761.86,0,Transfer,0
T02545,2024-08-11,B005,C0992,P059,2,3124.65,0,POS,0
T02546,2023-10-16,B004,C0524,P039,5,5318.82,0,Card,1
T02547,2023-09-11,B004,C0213,P031,5,1094.3,0,POS,1
T02548,2024-04-14,B002,C1023,P022,1,1729.53,0,Transfer,0
T02549,2023-07-05,B004,C0914,P056,7,5881.78,0,Card,0
T02550,2024-04-17,B004,C0678,P019,5,1686.53,0,Transfer,0
T02551,2023-03-12,B002,C0569,P001,2,3761.86,0,POS,0
T02552,2023-12-14,B004,C0007,P045,6,715.92,0,Card,0
T02553,2024-11-10,B001,C1191,P014,5,7065.75,0,POS,0
T02554,2023-06-06,B003,C1082,P019,5,1686.53,0,POS,0
T02555,2023-12-27,B001,C0144,P024,7,2082.58,0,Card,0
T02556,2023-09-03,B001,C0954,P002,7,1911.41,0,Transfer,0
T02557,2023-08-26,B001,C0776,P003,3,3510.43,0,Card,0
T02558,2023-09-12,B001,C0437,P054,8,1617.82,0,POS,0
T02559,2024-05-18,B001,C1100,P027,3,4599.07,0,Card,0
T02560,2023-07-12,B001,C0216,P009,2,1122.17,5,Card,0
T02561,2024-05-14,B005,C0098,P058,7,6661.09,0,Transfer,0
T02562,2024-09-29,B005,C0679,P033,7,5086.1,0,Transfer,0
T02563,2023-10-31,B001,C1071,P060,1,1240.2,10,Transfer,0
T02564,2024-11-09,B005,C1107,P025,7,3001.7,0,Transfer,0
T02565,2024-02-04,B005,C1078,P049,5,3948.07,10,Transfer,0
T02566,2023-06-07,B001,C0497,P006,4,2976.68,0,POS,0
T02567,2024-04-16,B001,C0344,P014,3,7065.75,0,POS,0
T02568,2024-06-19,B004,C0601,P009,8,1122.17,0,Card,0
T02569,2024-07-08,B006,C0693,P012,8,5665.44,20,Card,0
T02570,2023-06-03,B001,C1036,P059,8,3124.65,0,POS,0
T02571,2023-03-23,B006,C0015,P027,3,4599.07,0,POS,0
T02572,2024-10-10,B003,C0755,P031,4,1094.3,0,Card,0
T02573,2023-05-13,B004,C1024,P042,1,6521.08,15,POS,0
T02574,2024-08-21,B004,C0448,P004,3,1904.03,0,POS,0
T02575,2023-05-10,B002,C1128,P023,8,1904.97,0,Cash,0
T02576,2023-09-18,B001,C0313,P022,6,1729.53,0,Card,0
T02577,2024-12-13,B002,C1186,P051,8,1053.72,0,Card,0
T02578,2023-04-17,B004,C0977,P036,2,4069.74,0,Card,0
T02579,2024-02-14,B006,,P015,7,2207.51,0,Transfer,0
T02580,2023-10-13,B005,C0542,P048,7,3348.29,0,POS,0
T02581,2024-09-30,B001,C0334,P019,6,1686.53,0,Card,0
T02582,2023-01-11,B006,C0867,P058,3,6661.09,0,Transfer,0
T02583,2024-08-30,B006,C0572,P011,7,6148.13,0,Card,0
T02584,2024-08-31,B003,C0423,P004,2,1904.03,5,POS,0
T02585,2024-06-07,B001,C0241,P016,8,2473.88,20,POS,0
T02586,2024-03-10,B005,C0110,P021,2,933.6,5,Cash,0
T02587,2024-04-13,B003,C0405,P021,7,933.6,0,POS,0
T02588,2023-06-19,B005,C0944,P005,6,5061.89,0,Transfer,0
T02589,2024-01-12,B004,C1191,P043,5,3000.55,0,Card,0
T02590,2024-08-06,B003,C0754,P002,6,1911.41,0,POS,0
T02591,2024-07-30,B006,C0170,P029,2,1994.98,0,Transfer,0
T02592,2023-10-21,B001,C1146,P015,6,2207.51,0,Transfer,0
T02593,2024-01-11,B002,C0127,P030,3,4633.39,0,Cash,0
T02594,2023-03-10,B005,C0379,P006,5,2976.68,0,Transfer,0
T02595,2023-11-24,B002,C0123,P052,4,3233.56,10,Card,0
T02596,2023-09-26,B004,C0415,P002,3,1911.41,0,Cash,0
T02597,2024-11-30,B002,C0353,P047,2,2033.85,0,Transfer,0
T02598,2023-12-12,B005,C0411,P050,7,3573.74,0,Cash,0
T02599,2023-04-01,B005,C0080,P024,3,2082.58,0,Transfer,0
T02600,2023-01-28,B003,C0980,P039,5,5318.82,10,POS,0
T02601,2023-03-30,B005,C0179,P051,2,1053.72,15,POS,0
T02602,2024-01-11,B004,C0141,P013,4,1415.33,0,Card,0
T02603,2024-03-13,B005,C0852,P006,3,2976.68,0,Transfer,0
T02604,2023-04-30,B002,C0054,P050,3,3573.74,0,POS,0
T02605,2023-02-10,B001,C0594,P038,5,869.92,0,POS,0
T02606,2023-02-21,B005,C1117,P042,2,6521.08,0,Card,0
T02607,2023-07-12,B001,C1173,P007,1,4480.14,0,Cash,0
T02608,2024-02-06,B005,C0424,P007,8,4480.14,0,POS,0
T02609,2024-10-03,B004,C1002,P004,5,1904.03,0,Cash,0
T02610,2024-11-01,B002,C1123,P058,2,6661.09,0,Card,0
T02611,2023-01-31,B001,C0490,P047,4,2033.85,0,Cash,0
T02612,2023-10-06,B003,C0754,P028,1,795.05,0,Cash,0
T02613,2024-02-05,B003,C0119,P053,8,854.75,0,POS,0
T02614,2024-04-15,B002,C0464,P005,7,5061.89,0,POS,0
T02615,2023-07-20,B006,C1019,P042,2,6521.08,5,Transfer,0
T02616,2024-03-26,B001,C0385,P049,7,3948.07,0,POS,1
T02617,2024-04-17,B001,C0028,P023,5,1904.97,0,Card,0
T02618,2023-05-21,B002,C0447,P045,8,715.92,20,Cash,0
T02619,2023-01-10,B001,C1188,P032,2,6891.12,0,Cash,0
T02620,2023-07-06,B002,C0611,P014,1,7065.75,0,Card,0
T02621,2024-05-17,B003,C0585,P057,4,4455.9,0,POS,0
T02622,2023-01-06,B005,C1010,P012,3,5665.44,0,Transfer,0
T02623,2023-05-25,B006,C0766,P036,6,4069.74,0,Transfer,0
T02624,2023-08-05,B005,C0235,P058,7,6661.09,0,POS,0
T02625,2023-06-19,B002,C0878,P032,4,6891.12,0,Card,0
T02626,2024-10-12,B002,C0298,P016,1,2473.88,10,Card,0
T02627,2023-11-15,B004,C0863,P058,5,6661.09,0,Card,0
T02628,2024-02-07,B002,C1006,P050,2,3573.74,20,POS,0
T02629,2023-06-22,B005,,P031,7,1094.3,15,Transfer,0
T02630,2023-04-16,B001,C0552,P017,2,3768.61,0,POS,0
T02631,2023-12-14,B006,C0777,P058,2,6661.09,20,Cash,1
T02632,2023-02-01,B002,C0769,P005,2,5061.89,0,POS,0
T02633,2023-12-22,B003,C0553,P025,6,3001.7,0,POS,0
T02634,2023-09-10,B004,C1038,P049,5,3948.07,0,POS,0
T02635,2023-10-01,B001,C0407,P019,5,1686.53,0,Transfer,0
T02636,2024-08-03,B003,C0841,P051,7,1053.72,10,Cash,0
T02637,2024-02-28,B006,C0282,P010,8,5689.49,0,POS,0
T02638,2024-08-24,B004,C0547,P044,3,5834.51,0,Card,0
T02639,2024-02-04,B005,C0475,P035,6,2458.92,0,Cash,0
T02640,2024-11-26,B006,C0924,P002,4,1911.41,0,Cash,0
T02641,2024-01-05,B001,C1114,P008,2,5982.04,15,Cash,0
T02642,2024-10-05,B003,C1151,P018,4,3043.9,0,Card,0
T02643,2023-12-27,B002,C0998,P060,6,1240.2,0,Transfer,0
T02644,2023-07-05,B005,C0728,P017,5,3768.61,0,Card,0
T02645,2023-05-22,B001,C0975,P054,6,1617.82,0,POS,0
T02646,2023-01-08,B001,C0230,P027,2,4599.07,0,Card,0
T02647,2024-08-16,B006,C0583,P045,6,715.92,0,POS,0
T02648,2024-02-24,B006,C0436,P036,4,4069.74,0,Card,0
T02649,2024-09-12,B004,C0187,P044,1,5834.51,20,Cash,0
T02650,2023-04-16,B002,C0582,P041,6,2259.73,0,Cash,0
T02651,2023-10-05,B005,C0618,P036,5,4069.74,15,POS,0
T02652,2023-09-09,B003,C0719,P050,3,3573.74,0,POS,0
T02653,2024-11-21,B005,C0967,P046,6,3472.28,0,Card,0
T02654,2024-11-06,B002,C0099,P059,3,3124.65,0,Transfer,0
T02655,2023-12-31,B001,C0170,P022,3,1729.53,0,Cash,0
T02656,2024-04-24,B001,C1069,P051,5,1053.72,5,Card,0
T02657,2024-03-02,B001,C0156,P020,7,5897.54,0,Card,0
T02658,2023-04-16,B005,C1034,P016,1,2473.88,0,Card,0
T02659,2023-11-06,B004,C0436,P047,6,2033.85,0,POS,0
T02660,2024-11-16,B004,C0599,P036,8,4069.74,0,Cash,0
T02661,2023-05-04,B006,C0302,P022,4,1729.53,5,POS,1
T02662,2024-07-22,B001,C1128,P011,3,6148.13,0,Cash,0
T02663,2024-02-26,B006,C0040,P010,7,5689.49,0,POS,0
T02664,2024-08-07,B006,C0740,P030,2,4633.39,0,Card,0
T02665,2023-05-17,B001,C0003,P054,1,1617.82,20,Cash,0
T02666,2023-01-22,B004,C0096,P052,4,3233.56,0,Cash,0
T02667,2024-03-02,B006,C0891,P049,4,3948.07,20,Cash,0
T02668,2024-06-11,B002,C0560,P033,5,5086.1,0,Card,0
T02669,2024-03-26,B004,C0361,P040,7,1208.6,0,Card,0
T02670,2023-10-03,B003,C0809,P021,8,933.6,20,Card,0
T02671,2024-09-04,B005,C0329,P033,2,5086.1,0,Transfer,0
T02672,2023-01-04,B001,C0397,P020,6,5897.54,0,POS,1
T02673,2023-07-03,B004,C0463,P004,4,1904.03,20,Transfer,0
T02674,2024-01-16,B004,C0457,P016,1,2473.88,0,Cash,0
T02675,2023-09-22,B001,C0781,P015,6,2207.51,15,POS,0
T02676,2024-02-14,B006,C0981,P024,2,2082.58,10,Card,0
T02677,2023-01-26,B001,C0734,P054,4,1617.82,0,Card,0
T02678,2023-05-20,B004,C0890,P015,4,2207.51,0,POS,0
T02679,2023-12-26,B002,C1065,P015,8,2207.51,10,Card,0
T02680,2024-08-16,B002,C0209,P003,4,3510.43,0,Card,0
T02681,2023-02-24,B001,C1113,P045,5,715.92,10,Transfer,0
T02682,2024-04-01,B001,C0548,P013,4,1415.33,0,POS,0
T02683,2024-07-04,B005,C0432,P035,5,2458.92,0,Cash,0
T02684,2024-07-14,B006,C0026,P018,8,3043.9,5,Transfer,0
T02685,2023-04-27,B004,C0863,P037,7,6315.84,0,Card,0
T02686,2024-01-01,B003,C0620,P047,3,2033.85,20,POS,0
T02687,2024-03-21,B003,C0062,P021,4,933.6,0,Card,0
T02688,2024-09-08,B004,C1070,P034,6,5572.52,0,Transfer,0
T02689,2024-07-23,B002,C1172,P003,4,3510.43,0,Card,0
T02690,2024-06-14,B002,C0433,P006,6,2976.68,10,Cash,0
T02691,2024-08-18,B006,,P023,6,1904.97,0,Cash,0
T02692,2024-03-22,B004,C1074,P026,1,3683.28,0,Card,0
T02693,2024-03-03,B004,C0192,P056,5,5881.78,0,Card,0
T02694,2024-01-02,B006,C0183,P057,1,4455.9,0,Transfer,0
T02695,2024-04-25,B004,C0346,P010,2,5689.49,0,Card,0
T02696,2023-10-30,B002,C1174,P044,7,5834.51,0,Transfer,0
T02697,2023-10-23,B001,C0412,P036,6,4069.74,0,Transfer,0
T02698,2024-11-09,B006,C0754,P013,2,1415.33,0,Card,0
T02699,2023-04-04,B001,C0300,P048,8,3348.29,0,Card,0
